SHAPE_AREA,LATITUDE,SQMI,GEOMETRY,CITY,OBJECTID,ZIPCODE,LONGITUDE,STATE,SHAPE_LENGTH
157621478.5390625,,5.46,,Steger,20287,60475,,IL,98324.25540948087
118481711.828125,,4.1,,Thornton,20288,60476,,IL,53335.87494076628
511779011.3203125,,17.73,,Tinley Park,20289,60477,,IL,133855.73172672652
188939357.921875,,6.54,,Country Club Hills,20290,60478,,IL,79275.61592659421
1103997411.546875,,38.31,,Verona,20291,60479,,IL,202517.56553521243
318047330.046875,,11,,Willow Springs,20292,60480,,IL,103442.23136320585
1690877768.1796875,,58.300000000000004,,Shannon,20293,61078,,IL,272564.31724240194
943476.0390625,,0.03,,Shirland,20294,61079,,IL,4487.771355915108
721418239.875,,24.82,,South Beloit,20295,61080,,IL,201051.4292214921
3705206864.6484375,,128.05,,Sterling,20296,61081,,IL,347121.3717139305
1110324131.6640625,,38.300000000000004,,Stillman Valley,20297,61084,,IL,182873.4976445439
3866381833.25,,133.15,,Stockton,20298,61085,,IL,357452.59428765107
842824329.9140625,,28.990000000000002,,Warren,20299,61087,,IL,175060.9798033669
1611496942.015625,,55.52,,Winnebago,20300,61088,,IL,393063.6189521111
1156725972.78125,,39.800000000000004,,Winslow,20301,61089,,IL,195151.54309993525
487758318.8046875,,17.02,,Liverpool,20302,61543,,IL,134836.69998040883
1139536368.7421875,,39.69,,London Mills,20303,61544,,IL,226115.28948069148
1148546498.2421875,,39.96,,Lowpoint,20304,61545,,IL,191821.1628612683
3051630672.8359375,,106.45,,Manito,20305,61546,,IL,321113.98621176736
635869961.71875,,22.150000000000002,,Mapleton,20306,61547,,IL,272474.1544640758
2169265718.4453125,,75.5,,Metamora,20307,61548,,IL,258853.72866497238
1207134789.0546875,,42.07,,Morton,20308,61550,,IL,181932.83865981217
15239804.9296875,,0.53,,Mossville,20309,61552,,IL,21575.399401771534
7307769.2109375,,0.25,,Norris,20310,61553,,IL,11849.96651882233
2173126987.4453125,,75.76,,Pekin,20311,61554,,IL,334457.55250652455
2660600230.5546875,,92.54,,Princeville,20312,61559,,IL,304578.88071140274
1668436460.7265625,,57.92,,Putnam,20313,61560,,IL,169077.30587170526
151968578.3671875,,5.24,,Rolling Meadows,20314,60008,,IL,107323.67742469636
2101727181.4609375,,72.47,,Barrington,20315,60010,,IL,353394.63336678426
538891889.9921875,,18.56,,Crystal Lake,20316,60012,,IL,135942.4562723318
445290462.7890625,,15.35,,Cary,20317,60013,,IL,139778.39793702468
724776193.46875,,24.98,,Crystal Lake,20318,60014,,IL,223070.3731844374
391930876.546875,,13.52,,Deerfield,20319,60015,,IL,121285.64558291745
293112796.28125,,10.13,,Des Plaines,20320,60016,,IL,130592.90061533636
267775766.703125,,9.24,,Des Plaines,20321,60018,,IL,105548.68758681261
212411746.59375,,7.31,,Fox Lake,20322,60020,,IL,187990.7920523482
4011356223.8046875,,139.18,,Wilmington,20323,60481,,IL,398957.9519427455
65715203.2890625,,2.28,,Worth,20324,60482,,IL,38753.899369613
229534178.3203125,,7.96,,University Park,20325,60484,,IL,145042.96504865048
212436442.8203125,,7.36,,Tinley Park,20326,60487,,IL,145537.0578965634
229689277.046875,,7.95,,Bolingbrook,20327,60490,,IL,110909.7671110854
745305901.5234375,,25.810000000000002,,Homer Glen,20328,60491,,IL,164781.92109425672
89016747.25,,3.08,,Summit Argo,20329,60501,,IL,55068.26794133539
312138639.78125,,10.790000000000001,,Aurora,20330,60502,,IL,168684.93690939454
106667526.9375,,3.69,,Aurora,20331,60503,,IL,71134.37158922135
260030608.796875,,8.99,,Aurora,20332,60504,,IL,103993.22797080391
325933065.4609375,,11.27,,Aurora,20333,60505,,IL,106789.24167366803
741248600.296875,,25.64,,Aurora,20334,60506,,IL,193228.14647051314
575479486.3984375,,19.89,,Batavia,20335,60510,,IL,175989.07030670755
1224977197.5078125,,42.18,,Rockford,20336,61101,,IL,197627.57303875225
1025933972.890625,,35.36,,Rockford,20337,61102,,IL,213104.6691610008
419743596.5703125,,14.46,,Rockford,20338,61103,,IL,129148.17137682826
133954934.703125,,4.62,,Rockford,20339,61104,,IL,48620.31221576238
454546626.4921875,,15.66,,Rockford,20340,61107,,IL,121322.50666954475
309653308.2578125,,10.67,,Rockford,20341,61108,,IL,103769.41514698282
